init_date,lead_day,lat,lon,region,bust
2019-06-11,7,14.0,73.0,south,1
2019-06-11,7,14.0,76.0,south,0
2019-06-11,7,14.0,79.0,south,0
2019-06-11,7,14.0,82.0,south,0
2019-06-11,7,14.0,85.0,south,0
2019-06-11,7,14.0,88.0,south,0
2019-06-11,7,14.0,91.0,south,0
2019-06-11,7,14.0,94.0,south,0
2019-06-11,7,17.0,70.0,west,1
2019-06-11,7,17.0,73.0,west,1
2019-06-11,7,17.0,76.0,central,0
2019-06-11,7,17.0,79.0,central,0
2019-06-11,7,17.0,82.0,central,0
2019-06-11,7,17.0,85.0,east,0
2019-06-11,7,17.0,88.0,east,0
2019-06-11,7,17.0,91.0,east,1
2019-06-11,7,17.0,94.0,east,0
2019-06-11,7,20.0,70.0,west,0
2019-06-11,7,20.0,73.0,west,0
2019-06-11,7,20.0,76.0,central,0
2019-06-11,7,20.0,79.0,central,0
2019-06-11,7,20.0,82.0,central,0
2019-06-11,7,20.0,85.0,east,0
2019-06-11,7,20.0,88.0,east,0
2019-06-11,7,20.0,91.0,east,1
2019-06-11,7,20.0,94.0,east,0
2019-06-11,7,23.0,70.0,west,0
2019-06-11,7,23.0,73.0,west,0
2019-06-11,7,23.0,76.0,central,0
2019-06-11,7,23.0,79.0,central,1
2019-06-11,7,23.0,82.0,central,1
2019-06-11,7,23.0,85.0,east,0
2019-06-11,7,23.0,88.0,east,0
2019-06-11,7,23.0,91.0,east,0
2019-06-11,7,23.0,94.0,east,1
2019-06-11,7,26.0,70.0,west,0
2019-06-11,7,26.0,73.0,west,0
2019-06-11,7,26.0,76.0,central,1
2019-06-11,7,26.0,79.0,central,1
2019-06-11,7,26.0,82.0,central,1
2019-06-11,7,26.0,85.0,east,0
2019-06-11,7,26.0,88.0,northeast,1
2019-06-11,7,26.0,91.0,northeast,1
2019-06-11,7,26.0,94.0,northeast,0
2019-06-11,7,29.0,70.0,north,1
2019-06-11,7,29.0,73.0,north,1
2019-06-11,7,29.0,76.0,north,1
2019-06-11,7,29.0,79.0,north,1
2019-06-11,7,29.0,82.0,central,1
2019-06-11,7,29.0,85.0,east,1
2019-06-11,7,29.0,88.0,northeast,0
2019-06-11,7,29.0,91.0,northeast,1
2019-06-11,7,29.0,94.0,northeast,1
2019-06-11,7,32.0,70.0,north,1
2019-06-11,7,32.0,73.0,north,1
2019-06-11,7,32.0,76.0,north,1
2019-06-11,7,32.0,79.0,north,1
2019-06-11,7,32.0,82.0,central,0
2019-06-11,7,32.0,85.0,east,0
2019-06-11,7,32.0,88.0,northeast,0
2019-06-11,7,32.0,91.0,northeast,1
2019-06-11,7,32.0,94.0,northeast,0
2019-06-11,8,8.0,70.0,south,0
2019-06-11,8,8.0,73.0,south,0
2019-06-11,8,8.0,76.0,south,0
2019-06-11,8,8.0,79.0,south,0
2019-06-11,8,8.0,82.0,south,0
2019-06-11,8,8.0,85.0,south,0
2019-06-11,8,8.0,88.0,south,0
2019-06-11,8,8.0,91.0,south,0
2019-06-11,8,8.0,94.0,south,0
2019-06-11,8,11.0,70.0,south,0
2019-06-11,8,11.0,73.0,south,1
2019-06-11,8,11.0,76.0,south,1
2019-06-11,8,11.0,79.0,south,0
2019-06-11,8,11.0,82.0,south,0
2019-06-11,8,11.0,85.0,south,0
2019-06-11,8,11.0,88.0,south,0
2019-06-11,8,11.0,91.0,south,0
2019-06-11,8,11.0,94.0,south,0
2019-06-11,8,14.0,70.0,south,0
2019-06-11,8,14.0,73.0,south,1
2019-06-11,8,14.0,76.0,south,0
2019-06-11,8,14.0,79.0,south,1
2019-06-11,8,14.0,82.0,south,0
2019-06-11,8,14.0,85.0,south,0
2019-06-11,8,14.0,88.0,south,1
2019-06-11,8,14.0,91.0,south,0
2019-06-11,8,14.0,94.0,south,0
2019-06-11,8,17.0,70.0,west,0
2019-06-11,8,17.0,73.0,west,0
2019-06-11,8,17.0,76.0,central,0
2019-06-11,8,17.0,79.0,central,0
2019-06-11,8,17.0,82.0,central,0
2019-06-11,8,17.0,85.0,east,0
2019-06-11,8,17.0,88.0,east,0
2019-06-11,8,17.0,91.0,east,0
2019-06-11,8,17.0,94.0,east,1
2019-06-11,8,20.0,70.0,west,0
2019-06-11,8,20.0,73.0,west,0
2019-06-11,8,20.0,76.0,central,1
2019-06-11,8,20.0,79.0,central,1
2019-06-11,8,20.0,82.0,central,1
2019-06-11,8,20.0,85.0,east,1
2019-06-11,8,20.0,88.0,east,0
2019-06-11,8,20.0,91.0,east,1
2019-06-11,8,20.0,94.0,east,0
2019-06-11,8,23.0,70.0,west,0
2019-06-11,8,23.0,73.0,west,0
2019-06-11,8,23.0,76.0,central,0
2019-06-11,8,23.0,79.0,central,0
2019-06-11,8,23.0,82.0,central,0
2019-06-11,8,23.0,85.0,east,0
2019-06-11,8,23.0,88.0,east,0
2019-06-11,8,23.0,91.0,east,0
2019-06-11,8,23.0,94.0,east,0
2019-06-11,8,26.0,70.0,west,0
2019-06-11,8,26.0,73.0,west,0
2019-06-11,8,26.0,76.0,central,1
2019-06-11,8,26.0,79.0,central,1
2019-06-11,8,26.0,82.0,central,0
2019-06-11,8,26.0,85.0,east,0
2019-06-11,8,26.0,88.0,northeast,0
2019-06-11,8,26.0,91.0,northeast,0
2019-06-11,8,26.0,94.0,northeast,1
2019-06-11,8,29.0,70.0,north,1
2019-06-11,8,29.0,73.0,north,1
2019-06-11,8,29.0,76.0,north,0
2019-06-11,8,29.0,79.0,north,1
2019-06-11,8,29.0,82.0,central,1
2019-06-11,8,29.0,85.0,east,1
2019-06-11,8,29.0,88.0,northeast,1
2019-06-11,8,29.0,91.0,northeast,1
2019-06-11,8,29.0,94.0,northeast,1
2019-06-11,8,32.0,70.0,north,0
2019-06-11,8,32.0,73.0,north,1
2019-06-11,8,32.0,76.0,north,1
2019-06-11,8,32.0,79.0,north,0
2019-06-11,8,32.0,82.0,central,1
2019-06-11,8,32.0,85.0,east,0
2019-06-11,8,32.0,88.0,northeast,0
2019-06-11,8,32.0,91.0,northeast,1
2019-06-11,8,32.0,94.0,northeast,0
2019-06-11,9,8.0,70.0,south,0
2019-06-11,9,8.0,73.0,south,0
2019-06-11,9,8.0,76.0,south,0
2019-06-11,9,8.0,79.0,south,0
2019-06-11,9,8.0,82.0,south,0
2019-06-11,9,8.0,85.0,south,0
2019-06-11,9,8.0,88.0,south,0
2019-06-11,9,8.0,91.0,south,0
2019-06-11,9,8.0,94.0,south,0
2019-06-11,9,11.0,70.0,south,0
2019-06-11,9,11.0,73.0,south,1
2019-06-11,9,11.0,76.0,south,1
2019-06-11,9,11.0,79.0,south,0
2019-06-11,9,11.0,82.0,south,0
2019-06-11,9,11.0,85.0,south,0
2019-06-11,9,11.0,88.0,south,0
2019-06-11,9,11.0,91.0,south,1
2019-06-11,9,11.0,94.0,south,0
2019-06-11,9,14.0,70.0,south,1
2019-06-11,9,14.0,73.0,south,0
2019-06-11,9,14.0,76.0,south,0
2019-06-11,9,14.0,79.0,south,0
2019-06-11,9,14.0,82.0,south,0
2019-06-11,9,14.0,85.0,south,0
2019-06-11,9,14.0,88.0,south,1
2019-06-11,9,14.0,91.0,south,0
2019-06-11,9,14.0,94.0,south,0
2019-06-11,9,17.0,70.0,west,0
2019-06-11,9,17.0,73.0,west,0
2019-06-11,9,17.0,76.0,central,0
2019-06-11,9,17.0,79.0,central,0
2019-06-11,9,17.0,82.0,central,0
2019-06-11,9,17.0,85.0,east,0
2019-06-11,9,17.0,88.0,east,0
2019-06-11,9,17.0,91.0,east,1
2019-06-11,9,17.0,94.0,east,0
2019-06-11,9,20.0,70.0,west,1
2019-06-11,9,20.0,73.0,west,0
2019-06-11,9,20.0,76.0,central,0
2019-06-11,9,20.0,79.0,central,1
2019-06-11,9,20.0,82.0,central,1
2019-06-11,9,20.0,85.0,east,0
2019-06-11,9,20.0,88.0,east,0
2019-06-11,9,20.0,91.0,east,0
2019-06-11,9,20.0,94.0,east,0
2019-06-11,9,23.0,70.0,west,0
2019-06-11,9,23.0,73.0,west,0
2019-06-11,9,23.0,76.0,central,0
2019-06-11,9,23.0,79.0,central,0
2019-06-11,9,23.0,82.0,central,0
2019-06-11,9,23.0,85.0,east,0
2019-06-11,9,23.0,88.0,east,0
2019-06-11,9,23.0,91.0,east,0
2019-06-11,9,23.0,94.0,east,0
2019-06-11,9,26.0,70.0,west,0
2019-06-11,9,26.0,73.0,west,0
2019-06-11,9,26.0,76.0,central,1
2019-06-11,9,26.0,79.0,central,1
2019-06-11,9,26.0,82.0,central,1
2019-06-11,9,26.0,85.0,east,0
2019-06-11,9,26.0,88.0,northeast,1
2019-06-11,9,26.0,91.0,northeast,0
2019-06-11,9,26.0,94.0,northeast,0
2019-06-11,9,29.0,70.0,north,0
2019-06-11,9,29.0,73.0,north,0
2019-06-11,9,29.0,76.0,north,0
2019-06-11,9,29.0,79.0,north,1
2019-06-11,9,29.0,82.0,central,0
2019-06-11,9,29.0,85.0,east,1
2019-06-11,9,29.0,88.0,northeast,0
2019-06-11,9,29.0,91.0,northeast,0
2019-06-11,9,29.0,94.0,northeast,0
2019-06-11,9,32.0,70.0,north,0
2019-06-11,9,32.0,73.0,north,0
2019-06-11,9,32.0,76.0,north,1
2019-06-11,9,32.0,79.0,north,0
2019-06-11,9,32.0,82.0,central,0
2019-06-11,9,32.0,85.0,east,1
2019-06-11,9,32.0,88.0,northeast,0
2019-06-11,9,32.0,91.0,northeast,0
2019-06-11,9,32.0,94.0,northeast,0
2019-06-11,10,8.0,70.0,south,1
2019-06-11,10,8.0,73.0,south,0
2019-06-11,10,8.0,76.0,south,1
2019-06-11,10,8.0,79.0,south,0
2019-06-11,10,8.0,82.0,south,0
2019-06-11,10,8.0,85.0,south,0
2019-06-11,10,8.0,88.0,south,0
2019-06-11,10,8.0,91.0,south,0
2019-06-11,10,8.0,94.0,south,0
2019-06-11,10,11.0,70.0,south,0
2019-06-11,10,11.0,73.0,south,0
2019-06-11,10,11.0,76.0,south,1
2019-06-11,10,11.0,79.0,south,0
2019-06-11,10,11.0,82.0,south,0
2019-06-11,10,11.0,85.0,south,0
2019-06-11,10,11.0,88.0,south,0
2019-06-11,10,11.0,91.0,south,0
2019-06-11,10,11.0,94.0,south,0
2019-06-11,10,14.0,70.0,south,0
2019-06-11,10,14.0,73.0,south,0
2019-06-11,10,14.0,76.0,south,0
2019-06-11,10,14.0,79.0,south,0
2019-06-11,10,14.0,82.0,south,0
2019-06-11,10,14.0,85.0,south,0
2019-06-11,10,14.0,88.0,south,0
2019-06-11,10,14.0,91.0,south,0
2019-06-11,10,14.0,94.0,south,0
2019-06-11,10,17.0,70.0,west,0
2019-06-11,10,17.0,73.0,west,0
2019-06-11,10,17.0,76.0,central,0
2019-06-11,10,17.0,79.0,central,0
2019-06-11,10,17.0,82.0,central,0
2019-06-11,10,17.0,85.0,east,0
2019-06-11,10,17.0,88.0,east,0
2019-06-11,10,17.0,91.0,east,0
2019-06-11,10,17.0,94.0,east,0
2019-06-11,10,20.0,70.0,west,0
2019-06-11,10,20.0,73.0,west,0
2019-06-11,10,20.0,76.0,central,1
2019-06-11,10,20.0,79.0,central,1
2019-06-11,10,20.0,82.0,central,0
2019-06-11,10,20.0,85.0,east,1
2019-06-11,10,20.0,88.0,east,0
2019-06-11,10,20.0,91.0,east,0
2019-06-11,10,20.0,94.0,east,0
2019-06-11,10,23.0,70.0,west,0
2019-06-11,10,23.0,73.0,west,0
2019-06-11,10,23.0,76.0,central,0
2019-06-11,10,23.0,79.0,central,0
2019-06-11,10,23.0,82.0,central,0
2019-06-11,10,23.0,85.0,east,0
2019-06-11,10,23.0,88.0,east,0
2019-06-11,10,23.0,91.0,east,0
2019-06-11,10,23.0,94.0,east,0
2019-06-11,10,26.0,70.0,west,0
2019-06-11,10,26.0,73.0,west,0
2019-06-11,10,26.0,76.0,central,1
2019-06-11,10,26.0,79.0,central,1
2019-06-11,10,26.0,82.0,central,0
2019-06-11,10,26.0,85.0,east,1
2019-06-11,10,26.0,88.0,northeast,1
2019-06-11,10,26.0,91.0,northeast,0
2019-06-11,10,26.0,94.0,northeast,0
2019-06-11,10,29.0,70.0,north,1
2019-06-11,10,29.0,73.0,north,1
2019-06-11,10,29.0,76.0,north,1
2019-06-11,10,29.0,79.0,north,1
2019-06-11,10,29.0,82.0,central,0
2019-06-11,10,29.0,85.0,east,0
2019-06-11,10,29.0,88.0,northeast,0
2019-06-11,10,29.0,91.0,northeast,0
2019-06-11,10,29.0,94.0,northeast,0
2019-06-11,10,32.0,70.0,north,1
2019-06-11,10,32.0,73.0,north,1
2019-06-11,10,32.0,76.0,north,1
2019-06-11,10,32.0,79.0,north,0
2019-06-11,10,32.0,82.0,central,0
2019-06-11,10,32.0,85.0,east,1
2019-06-11,10,32.0,88.0,northeast,1
2019-06-11,10,32.0,91.0,northeast,1
2019-06-11,10,32.0,94.0,northeast,0
